gene_id,HGNC ID_x,Status,Approved symbol,Approved name,INSDC (ENA/GenBank/DDBJ) accession,HGNC ID_y,RefSeq accession
NM_012396,,,,,,HGNC:8934,NM_012396
NM_012400,,,,,,,
NM_012402,,,,,,HGNC:17160,NM_012402
NM_012404,,,,,,HGNC:16676,NM_012404
NM_012405,,,,,,HGNC:5350,NM_012405
NM_012406,,,,,,HGNC:9348,NM_012406
NM_012407,,,,,,HGNC:9394,NM_012407
NM_012410,,,,,,HGNC:30844,NM_012410
NM_012412,,,,,,HGNC:20664,NM_012412
NM_012413,,,,,,HGNC:9753,NM_012413
NM_012414,,,,,,HGNC:17168,NM_012414
NM_012415,,,,,,HGNC:17228,NM_012415
NM_012417,,,,,,HGNC:21045,NM_012417
NM_012418,,,,,,HGNC:3960,NM_012418
NM_012419,,,,,,HGNC:14088,NM_012419
NM_012420,,,,,,HGNC:13328,NM_012420
NM_012421,,,,,,HGNC:10025,NM_012421
NM_012424,,,,,,HGNC:10439,NM_012424
NM_012425,,,,,,HGNC:10464,NM_012425
NM_012426,,,,,,HGNC:10770,NM_012426
NM_012430,,,,,,HGNC:20260,NM_012430
NM_012431,,,,,,HGNC:10727,NM_012431
NM_012432,,,,,,,
NM_012433,,,,,,,
NM_012434,,,,,,,
NM_012445,,,,,,,
NM_012446,,,,,,HGNC:15831,NM_012446
NM_012448,,,,,,HGNC:11367,NM_012448
NM_012449,,,,,,HGNC:11378,NM_012449
NM_012450,,,,,,HGNC:15827,NM_012450
NM_012451,,,,,,HGNC:11502,NM_012451
NM_012454,,,,,,HGNC:11806,NM_012454
NM_012455,,,,,,HGNC:19096,NM_012455
NM_012456,,,,,,HGNC:11814,NM_012456
NM_012461,,,,,,,
NM_012463,,,,,,HGNC:18481,NM_012463
NM_012465,,,,,,HGNC:11844,NM_012465
NM_012470,,,,,,HGNC:17103,NM_012470
NM_012471,,,,,,HGNC:12337,NM_012471
NM_012472,,,,,,HGNC:16725,NM_012472
NM_012475,,,,,,,
NM_012476,,,,,,HGNC:12661,NM_012476
NM_012481,,,,,,HGNC:13178,NM_012481
NM_012482,,,,,,HGNC:13075,NM_012482
NM_012485,,,,,,,
NM_013227,,,,,,,
NM_013229,,,,,,,
NM_013233,,,,,,HGNC:17717,NM_013233
NM_013235,,,,,,HGNC:17904,NM_013235
NM_013238,,,,,,HGNC:20325,NM_013238
NM_013240,,,,,,HGNC:16021,NM_013240
NM_013242,,,,,,HGNC:29523,NM_013242
NM_013243,,,,,,HGNC:13707,NM_013243
NM_013244,,,,,,HGNC:30871,NM_013244
NM_013245,,,,,,HGNC:13488,NM_013245
NM_013246,,,,,,HGNC:17412,NM_013246
NM_013248,,,,,,HGNC:15913,NM_013248
NM_013249,,,,,,,
NM_013250,,,,,,,
NM_013251,,,,,,,
NM_013252,,,,,,HGNC:2054,NM_013252
NM_013254,,,,,,HGNC:11584,NM_013254
NM_013255,,,,,,HGNC:7109,NM_013255
NM_013256,,,,,,HGNC:12970,NM_013256
NM_013259,,,,,,HGNC:29868,NM_013259
NM_013260,,,,,,HGNC:30785,NM_013260
NM_013261,,,,,,HGNC:9237,NM_013261
NM_013262,,,,,,HGNC:21155,NM_013262
NM_013264,,,,,,HGNC:18698,NM_013264
NM_013265,,,,,,HGNC:1172,NM_013265
NM_013266,,,,,,HGNC:2511,NM_013266
NM_013267,,,,,,HGNC:29570,NM_013267
NM_013268,,,,,,HGNC:15449,NM_013268
NM_013269,,,,,,HGNC:14351,NM_013269
NM_013271,,,,,,HGNC:17301,NM_013271
NM_013272,,,,,,HGNC:10952,NM_013272
NM_013274,,,,,,HGNC:9184,NM_013274
NM_013279,,,,,,HGNC:1181,NM_013279
NM_013281,,,,,,HGNC:3762,NM_013281
NM_013283,,,,,,HGNC:6905,NM_013283
NM_013285,,,,,,HGNC:29925,NM_013285
NM_013290,,,,,,HGNC:17928,NM_013290
NM_013290,,,,,,HGNC:17928,NM_013290
NM_013291,,,,,,HGNC:2324,NM_013291
NM_013292,,,,,,HGNC:29824,NM_013292
NM_013293,,,,,,HGNC:16645,NM_013293
NM_013296,,,,,,HGNC:29501,NM_013296
NM_013299,,,,,,HGNC:30179,NM_013299
NM_013301,,,,,,HGNC:30181,NM_013301
NM_013305,,,,,,HGNC:17827,NM_013305
NM_013308,,,,,,HGNC:30057,NM_013308
NM_013309,,,,,,,
NM_013312,,,,,,HGNC:19885,NM_013312
NM_013314,,,,,,HGNC:14211,NM_013314
NM_013316,,,,,,HGNC:7880,NM_013316
NM_013319,,,,,,HGNC:30791,NM_013319
NM_013320,,,,,,HGNC:24972,NM_013320
NM_013322,,,,,,,
NM_013323,,,,,,,
NM_013324,,,,,,,
NM_013327,,,,,,,
NM_013329,,,,,,HGNC:13579,NM_013329
NM_013330,,,,,,HGNC:20461,NM_013330
NM_013332,,,,,,HGNC:28859,NM_013332
NM_013333,,,,,,HGNC:21604,NM_013333
NM_013335,,,,,,HGNC:22923,NM_013335
NM_013336,,,,,,HGNC:18276,NM_013336
NM_013337,,,,,,HGNC:17317,NM_013337
NM_013338,,,,,,HGNC:20266,NM_013338
NM_013339,,,,,,HGNC:23157,NM_013339
NM_013340,,,,,,HGNC:8680,NM_013340
NM_013341,,,,,,HGNC:28833,NM_013341
NM_013345,,,,,,HGNC:17482,NM_013345
NM_013347,,,,,,HGNC:30305,NM_013347
NM_013348,,,,,,HGNC:6260,NM_013348
NM_013349,,,,,,HGNC:30384,NM_013349
NM_013351,,,,,,HGNC:11599,NM_013351
NM_013352,,,,,,HGNC:21144,NM_013352
NM_013354,,,,,,HGNC:14101,NM_013354
NM_013356,,,,,,HGNC:16270,NM_013356
NM_013358,,,,,,HGNC:18367,NM_013358
NM_013359,,,,,,,
NM_013362,,,,,,,
NM_013363,,,,,,HGNC:8739,NM_013363
NM_013364,,,,,,HGNC:18742,NM_013364
NM_013365,,,,,,HGNC:17842,NM_013365
NM_013366,,,,,,HGNC:19989,NM_013366
NM_013368,,,,,,HGNC:17931,NM_013368
NM_013369,,,,,,HGNC:2980,NM_013369
NM_013371,,,,,,,
NM_013372,,,,,,HGNC:2001,NM_013372
NM_013374,,,,,,,
NM_013375,,,,,,HGNC:17369,NM_013375
NM_013377,,,,,,HGNC:30552,NM_013377
NM_013378,,,,,,HGNC:12710,NM_013378
NM_013382,,,,,,HGNC:19743,NM_013382
NM_013385,,,,,,,
NM_013386,,,,,,HGNC:20662,NM_013386
NM_013387,,,,,,HGNC:30863,NM_013387
NM_013389,,,,,,HGNC:7898,NM_013389
NM_013390,,,,,,HGNC:11869,NM_013390
NM_013392,,,,,,HGNC:7993,NM_013392
NM_013393,,,,,,HGNC:16352,NM_013393
NM_013396,,,,,,,
NM_013399,,,,,,HGNC:13234,NM_013399
NM_013401,,,,,,HGNC:9780,NM_013401
NM_013403,,,,,,,
NM_013409,,,,,,HGNC:3971,NM_013409
NM_013416,,,,,,,
NM_013417,,,,,,,
NM_013432,,,,,,HGNC:7801,NM_013432
NM_013435,,,,,,HGNC:18662,NM_013435
NM_013436,,,,,,,
NM_013439,,,,,,HGNC:20396,NM_013439
NM_013441,,,,,,,
NM_013446,,,,,,HGNC:7112,NM_013446
NM_013447,,,,,,,
NM_013448,,,,,,HGNC:960,NM_013448
NM_013449,,,,,,HGNC:962,NM_013449
NM_013450,,,,,,,
NM_013451,,,,,,HGNC:3656,NM_013451
NM_013938,,,,,,HGNC:8174,NM_013938
NM_013939,,,,,,HGNC:8173,NM_013939
NM_013943,,,,,,HGNC:13518,NM_013943
NM_013952,,,,,,,
NM_013953,,,,,,,
NM_013955,,,,,,,
NM_013975,,,,,,HGNC:6600,NM_013975
NM_013976,,,,,,,
NM_013978,,,,,,,
NM_013979,,,,,,HGNC:1082,NM_013979
NM_013982,,,,,,HGNC:7998,NM_013982
NM_013989,,,,,,,
NM_013992,,,,,,,
NM_013995,,,,,,,
NM_014000,,,,,,HGNC:12665,NM_014000
NM_014005,,,,,,,
NM_014007,,,,,,,
NM_014011,,,,,,HGNC:16852,NM_014011
NM_014016,,,,,,HGNC:17059,NM_014016
NM_014020,,,,,,HGNC:29596,NM_014020
NM_014021,,,,,,HGNC:16509,NM_014021
NM_014026,,,,,,HGNC:29812,NM_014026
NM_014028,,,,,,HGNC:21652,NM_014028
NM_014030,,,,,,HGNC:4272,NM_014030
NM_014031,,,,,,HGNC:11000,NM_014031
NM_014033,,,,,,HGNC:24550,NM_014033
NM_014034,,,,,,HGNC:20995,NM_014034
NM_014035,,,,,,HGNC:21533,NM_014035
NM_014037,,,,,,HGNC:13622,NM_014037
NM_014038,,,,,,HGNC:18808,NM_014038
NM_014043,,,,,,HGNC:24537,NM_014043
NM_014044,,,,,,HGNC:16046,NM_014044
NM_014045,,,,,,,
NM_014047,,,,,,HGNC:24991,NM_014047
NM_014048,,,,,,HGNC:29819,NM_014048
NM_014051,,,,,,HGNC:21076,NM_014051
NM_014055,,,,,,HGNC:14313,NM_014055
NM_014057,,,,,,,
NM_014059,,,,,,HGNC:20369,NM_014059
NM_014060,,,,,,HGNC:23357,NM_014060
NM_014061,,,,,,HGNC:24092,NM_014061
NM_014065,,,,,,HGNC:25021,NM_014065
NM_014067,,,,,,HGNC:29598,NM_014067
NM_014078,,,,,,HGNC:14278,NM_014078
NM_014079,,,,,,HGNC:14536,NM_014079
NM_014080,,,,,,HGNC:13273,NM_014080
NM_014109,,,,,,HGNC:30123,NM_014109
NM_014112,,,,,,HGNC:12340,NM_014112
NM_014117,,,,,,HGNC:30103,NM_014117
NM_014139,,,,,,HGNC:10583,NM_014139
NM_014140,,,,,,,
NM_014141,,,,,,HGNC:13830,NM_014141
NM_014145,,,,,,,
NM_014149,,,,,,HGNC:24997,NM_014149
NM_014153,,,,,,HGNC:30959,NM_014153
NM_014154,,,,,,,
NM_014155,,,,,,HGNC:25001,NM_014155
NM_014159,,,,,,HGNC:18420,NM_014159
NM_014160,,,,,,HGNC:7113,NM_014160
NM_014164,,,,,,HGNC:4029,NM_014164
NM_014165,,,,,,HGNC:21034,NM_014165
NM_014166,,,,,,HGNC:17903,NM_014166
NM_014167,,,,,,HGNC:25005,NM_014167
NM_014168,,,,,,HGNC:25006,NM_014168
NM_014170,,,,,,HGNC:25007,NM_014170
NM_014171,,,,,,HGNC:14312,NM_014171
NM_014174,,,,,,HGNC:29560,NM_014174
NM_014175,,,,,,HGNC:14054,NM_014175
NM_014180,,,,,,,
NM_014181,,,,,,HGNC:25012,NM_014181
NM_014182,,,,,,HGNC:16037,NM_014182
NM_014184,,,,,,HGNC:25013,NM_014184
NM_014205,,,,,,HGNC:1177,NM_014205
NM_014206,,,,,,HGNC:1164,NM_014206
NM_014207,,,,,,HGNC:1685,NM_014207
NM_014210,,,,,,HGNC:3499,NM_014210
NM_014211,,,,,,HGNC:4089,NM_014211
NM_014212,,,,,,HGNC:5123,NM_014212
NM_014213,,,,,,HGNC:5140,NM_014213
NM_014214,,,,,,HGNC:6051,NM_014214
NM_014222,,,,,,HGNC:7692,NM_014222
NM_014225,,,,,,HGNC:9302,NM_014225
NM_014226,,,,,,,
NM_014228,,,,,,HGNC:11054,NM_014228
NM_014229,,,,,,HGNC:11044,NM_014229
NM_014232,,,,,,,
NM_014233,,,,,,HGNC:12511,NM_014233
NM_014236,,,,,,,
NM_014237,,,,,,HGNC:196,NM_014237
NM_014239,,,,,,HGNC:3258,NM_014239
NM_014240,,,,,,HGNC:6612,NM_014240
NM_014241,,,,,,HGNC:9639,NM_014241
NM_014244,,,,,,HGNC:218,NM_014244
NM_014245,,,,,,HGNC:10070,NM_014245
NM_014246,,,,,,HGNC:1850,NM_014246
NM_014247,,,,,,HGNC:16854,NM_014247
NM_014249,,,,,,HGNC:7974,NM_014249
NM_014251,,,,,,HGNC:10983,NM_014251
NM_014252,,,,,,HGNC:10985,NM_014252
NM_014254,,,,,,HGNC:13530,NM_014254
NM_014256,,,,,,HGNC:13528,NM_014256
NM_014258,,,,,,HGNC:11490,NM_014258
NM_014262,,,,,,HGNC:19318,NM_014262
NM_014263,,,,,,,
NM_014264,,,,,,,
NM_014268,,,,,,HGNC:6891,NM_014268
NM_014270,,,,,,,
NM_014271,,,,,,HGNC:5996,NM_014271
NM_014275,,,,,,HGNC:7048,NM_014275
NM_014278,,,,,,HGNC:17041,NM_014278
NM_014280,,,,,,HGNC:15470,NM_014280
NM_014285,,,,,,HGNC:17097,NM_014285
NM_014286,,,,,,HGNC:3953,NM_014286
NM_014288,,,,,,HGNC:6157,NM_014288
NM_014291,,,,,,,
NM_014292,,,,,,HGNC:1556,NM_014292
NM_014294,,,,,,HGNC:20568,NM_014294
NM_014296,,,,,,HGNC:1484,NM_014296
NM_014297,,,,,,HGNC:23287,NM_014297
NM_014298,,,,,,HGNC:9755,NM_014298
NM_014302,,,,,,HGNC:18277,NM_014302
NM_014305,,,,,,HGNC:20324,NM_014305
NM_014306,,,,,,HGNC:26935,NM_014306
NM_014308,,,,,,HGNC:30035,NM_014308
NM_014311,,,,,,HGNC:17148,NM_014311
NM_014313,,,,,,HGNC:30590,NM_014313
NM_014314,,,,,,HGNC:19102,NM_014314
NM_014315,,,,,,HGNC:20231,NM_014315
NM_014316,,,,,,HGNC:17150,NM_014316
NM_014317,,,,,,,
NM_014319,,,,,,,
NM_014320,,,,,,,
NM_014321,,,,,,HGNC:17151,NM_014321
NM_014326,,,,,,HGNC:2675,NM_014326
NM_014328,,,,,,,
NM_014331,,,,,,HGNC:11059,NM_014331
NM_014332,,,,,,HGNC:11122,NM_014332
NM_014333,,,,,,HGNC:5951,NM_014333
NM_014336,,,,,,HGNC:359,NM_014336
NM_014338,,,,,,,
NM_014339,,,,,,HGNC:5985,NM_014339
NM_014342,,,,,,HGNC:17587,NM_014342
NM_014344,,,,,,HGNC:17166,NM_014344
NM_014345,,,,,,HGNC:13578,NM_014345
NM_014347,,,,,,HGNC:14096,NM_014347
NM_014350,,,,,,HGNC:17260,NM_014350
NM_014351,,,,,,HGNC:14903,NM_014351
NM_014352,,,,,,,
NM_014353,,,,,,,
NM_014357,,,,,,HGNC:16610,NM_014357
NM_014358,,,,,,HGNC:14555,NM_014358
NM_014360,,,,,,HGNC:16364,NM_014360
NM_014361,,,,,,HGNC:2175,NM_014361
NM_014362,,,,,,HGNC:4908,NM_014362
NM_014364,,,,,,HGNC:24864,NM_014364
NM_014366,,,,,,HGNC:29931,NM_014366
NM_014367,,,,,,HGNC:17865,NM_014367
NM_014368,,,,,,HGNC:21735,NM_014368
NM_014369,,,,,,,
NM_014371,,,,,,HGNC:29857,NM_014371
NM_014374,,,,,,HGNC:17922,NM_014374
NM_014379,,,,,,HGNC:18861,NM_014379
NM_014380,,,,,,HGNC:13388,NM_014380
NM_014381,,,,,,HGNC:7128,NM_014381
NM_014383,,,,,,HGNC:16763,NM_014383
NM_014388,,,,,,HGNC:28440,NM_014388
NM_014391,,,,,,HGNC:15819,NM_014391
NM_014392,,,,,,,
NM_014393,,,,,,,
NM_014395,,,,,,,
NM_014396,,,,,,HGNC:12713,NM_014396
NM_014398,,,,,,HGNC:14582,NM_014398
NM_014399,,,,,,HGNC:21643,NM_014399
NM_014400,,,,,,HGNC:24880,NM_014400
NM_014402,,,,,,HGNC:29594,NM_014402
NM_014406,,,,,,HGNC:15553,NM_014406
NM_014407,,,,,,,
NM_014408,,,,,,HGNC:19942,NM_014408
NM_014419,,,,,,HGNC:16528,NM_014419
NM_014420,,,,,,HGNC:2894,NM_014420
NM_014421,,,,,,HGNC:2892,NM_014421
NM_014423,,,,,,HGNC:17869,NM_014423
NM_014424,,,,,,HGNC:5249,NM_014424
NM_014426,,,,,,,
NM_014427,,,,,,HGNC:2320,NM_014427
NM_014429,,,,,,HGNC:7198,NM_014429
NM_014432,,,,,,HGNC:6003,NM_014432
NM_014433,,,,,,HGNC:13437,NM_014433
NM_014434,,,,,,HGNC:29838,NM_014434
NM_014437,,,,,,HGNC:12876,NM_014437
NM_014439,,,,,,HGNC:15563,NM_014439
NM_014440,,,,,,HGNC:15562,NM_014440
NM_014442,,,,,,HGNC:10877,NM_014442
NM_014443,,,,,,HGNC:5982,NM_014443
NM_014445,,,,,,HGNC:10759,NM_014445
NM_014448,,,,,,HGNC:15515,NM_014448
NM_014450,,,,,,HGNC:17710,NM_014450
NM_014453,,,,,,HGNC:30216,NM_014453
NM_014454,,,,,,HGNC:21595,NM_014454
NM_014458,,,,,,HGNC:25056,NM_014458
NM_014461,,,,,,HGNC:2176,NM_014461
NM_014462,,,,,,HGNC:20472,NM_014462
NM_014463,,,,,,HGNC:17874,NM_014463
NM_014465,,,,,,HGNC:17845,NM_014465
NM_014467,,,,,,HGNC:30668,NM_014467
NM_014468,,,,,,HGNC:13639,NM_014468
NM_014469,,,,,,HGNC:17886,NM_014469
NM_014471,,,,,,HGNC:16646,NM_014471
NM_014473,,,,,,HGNC:30217,NM_014473
NM_014474,,,,,,HGNC:21416,NM_014474
NM_014477,,,,,,HGNC:15856,NM_014477
NM_014478,,,,,,HGNC:17888,NM_014478
NM_014479,,,,,,HGNC:16299,NM_014479
NM_014481,,,,,,,
NM_014482,,,,,,HGNC:20869,NM_014482
NM_014484,,,,,,HGNC:15765,NM_014484
NM_014485,,,,,,HGNC:17890,NM_014485
NM_014488,,,,,,HGNC:9770,NM_014488
NM_014495,,,,,,HGNC:491,NM_014495
NM_014496,,,,,,HGNC:10435,NM_014496
NM_014498,,,,,,,
NM_014500,,,,,,HGNC:5276,NM_014500
NM_014502,,,,,,HGNC:17896,NM_014502
NM_014505,,,,,,HGNC:6289,NM_014505
NM_014517,,,,,,HGNC:12507,NM_014517
NM_014519,,,,,,HGNC:13026,NM_014519
NM_014547,,,,,,HGNC:11873,NM_014547
NM_014548,,,,,,,
NM_014551,,,,,,,
NM_014553,,,,,,HGNC:17925,NM_014553
NM_014565,,,,,,HGNC:8179,NM_014565
NM_014571,,,,,,HGNC:4882,NM_014571
NM_014574,,,,,,HGNC:15720,NM_014574
NM_014576,,,,,,HGNC:24086,NM_014576
NM_014577,,,,,,HGNC:1102,NM_014577
NM_014579,,,,,,HGNC:17127,NM_014579
NM_014580,,,,,,HGNC:13812,NM_014580
NM_014583,,,,,,HGNC:6633,NM_014583
NM_014584,,,,,,HGNC:13280,NM_014584
NM_014586,,,,,,HGNC:13326,NM_014586
NM_014588,,,,,,,
NM_014589,,,,,,HGNC:13414,NM_014589
NM_014591,,,,,,HGNC:15522,NM_014591
NM_014592,,,,,,,
NM_014593,,,,,,HGNC:24343,NM_014593
NM_014597,,,,,,HGNC:24013,NM_014597
NM_014600,,,,,,HGNC:3244,NM_014600
NM_014601,,,,,,HGNC:3243,NM_014601
NM_014606,,,,,,HGNC:4876,NM_014606
NM_014617,,,,,,HGNC:2408,NM_014617
NM_014618,,,,,,HGNC:2687,NM_014618
NM_014619,,,,,,HGNC:4582,NM_014619
NM_014622,,,,,,HGNC:6658,NM_014622
NM_014624,,,,,,HGNC:10496,NM_014624
NM_014625,,,,,,,
NM_014626,,,,,,HGNC:4514,NM_014626
NM_014628,,,,,,HGNC:21059,NM_014628
NM_014630,,,,,,HGNC:28986,NM_014630
NM_014631,,,,,,HGNC:23664,NM_014631
NM_014632,,,,,,HGNC:24693,NM_014632
NM_014634,,,,,,HGNC:19388,NM_014634
NM_014636,,,,,,HGNC:16851,NM_014636
NM_014637,,,,,,HGNC:29510,NM_014637
NM_014638,,,,,,HGNC:29037,NM_014638
NM_014640,,,,,,HGNC:28976,NM_014640
NM_014646,,,,,,HGNC:14450,NM_014646
NM_014649,,,,,,HGNC:21605,NM_014649
NM_014650,,,,,,HGNC:20810,NM_014650
NM_014652,,,,,,HGNC:16853,NM_014652
NM_014653,,,,,,HGNC:29117,NM_014653
NM_014654,,,,,,HGNC:10660,NM_014654
NM_014659,,,,,,HGNC:29023,NM_014659
NM_014660,,,,,,HGNC:22203,NM_014660
NM_014662,,,,,,HGNC:18423,NM_014662
NM_014663,,,,,,HGNC:22978,NM_014663
NM_014666,,,,,,HGNC:23186,NM_014666
NM_014668,,,,,,HGNC:24885,NM_014668
NM_014669,,,,,,HGNC:28958,NM_014669
NM_014671,,,,,,HGNC:16803,NM_014671
NM_014672,,,,,,HGNC:19958,NM_014672
NM_014673,,,,,,HGNC:28963,NM_014673
NM_014675,,,,,,HGNC:21299,NM_014675
NM_014676,,,,,,,
NM_014677,,,,,,,
NM_014678,,,,,,HGNC:19253,NM_014678
NM_014679,,,,,,HGNC:30794,NM_014679
NM_014680,,,,,,HGNC:28960,NM_014680
NM_014681,,,,,,HGNC:16719,NM_014681
NM_014682,,,,,,,
NM_014683,,,,,,HGNC:13480,NM_014683
NM_014686,,,,,,HGNC:29016,NM_014686
NM_014690,,,,,,HGNC:22202,NM_014690
NM_014693,,,,,,HGNC:53615,NM_014693
NM_014694,,,,,,HGNC:14631,NM_014694
NM_014696,,,,,,HGNC:23730,NM_014696
NM_014698,,,,,,HGNC:29118,NM_014698
NM_014699,,,,,,HGNC:29004,NM_014699
NM_014700,,,,,,HGNC:17224,NM_014700
NM_014702,,,,,,HGNC:21636,NM_014702
NM_014704,,,,,,HGNC:24866,NM_014704
NM_014705,,,,,,HGNC:19192,NM_014705
NM_014707,,,,,,,
NM_014708,,,,,,HGNC:17255,NM_014708
NM_014709,,,,,,HGNC:20066,NM_014709
NM_014710,,,,,,HGNC:24834,NM_014710
NM_014711,,,,,,HGNC:24342,NM_014711
NM_014713,,,,,,HGNC:6924,NM_014713
NM_014714,,,,,,HGNC:29077,NM_014714
NM_014715,,,,,,HGNC:17399,NM_014715
NM_014717,,,,,,HGNC:29025,NM_014717
NM_014718,,,,,,HGNC:18371,NM_014718
NM_014720,,,,,,HGNC:11088,NM_014720
NM_014721,,,,,,HGNC:20956,NM_014721
NM_014725,,,,,,HGNC:19161,NM_014725
NM_014726,,,,,,HGNC:30140,NM_014726
NM_014727,,,,,,HGNC:15840,NM_014727
NM_014729,,,,,,HGNC:18988,NM_014729
NM_014730,,,,,,HGNC:28973,NM_014730
NM_014732,,,,,,HGNC:29058,NM_014732
NM_014733,,,,,,HGNC:20756,NM_014733
NM_014734,,,,,,HGNC:19956,NM_014734
NM_014735,,,,,,HGNC:22982,NM_014735
NM_014737,,,,,,HGNC:9883,NM_014737
NM_014738,,,,,,HGNC:28983,NM_014738
NM_014739,,,,,,HGNC:16863,NM_014739
NM_014740,,,,,,HGNC:18683,NM_014740
NM_014741,,,,,,HGNC:29091,NM_014741
NM_014744,,,,,,HGNC:19166,NM_014744
NM_014746,,,,,,HGNC:20457,NM_014746
NM_014747,,,,,,HGNC:21292,NM_014747
NM_014749,,,,,,HGNC:19960,NM_014749
NM_014750,,,,,,HGNC:16864,NM_014750
NM_014751,,,,,,HGNC:20443,NM_014751
NM_014754,,,,,,,
NM_014755,,,,,,HGNC:30784,NM_014755
NM_014758,,,,,,HGNC:21532,NM_014758
NM_014759,,,,,,HGNC:16865,NM_014759
NM_014760,,,,,,HGNC:28988,NM_014760
NM_014761,,,,,,HGNC:28977,NM_014761
NM_014762,,,,,,HGNC:2859,NM_014762
NM_014763,,,,,,HGNC:14052,NM_014763
NM_014764,,,,,,HGNC:2684,NM_014764
NM_014765,,,,,,HGNC:20947,NM_014765
NM_014766,,,,,,HGNC:22192,NM_014766
NM_014767,,,,,,,
NM_014770,,,,,,HGNC:16921,NM_014770
NM_014771,,,,,,HGNC:16867,NM_014771
NM_014772,,,,,,HGNC:23925,NM_014772
NM_014773,,,,,,HGNC:28969,NM_014773
NM_014776,,,,,,,
NM_014777,,,,,,HGNC:28967,NM_014777
NM_014779,,,,,,HGNC:29095,NM_014779
NM_014780,,,,,,HGNC:21024,NM_014780
NM_014781,,,,,,HGNC:15574,NM_014781
NM_014782,,,,,,HGNC:16869,NM_014782
NM_014783,,,,,,HGNC:15783,NM_014783
NM_014784,,,,,,,
NM_014786,,,,,,HGNC:21726,NM_014786
NM_014787,,,,,,,
NM_014788,,,,,,HGNC:16283,NM_014788
NM_014789,,,,,,HGNC:29084,NM_014789
NM_014790,,,,,,HGNC:29067,NM_014790
NM_014791,,,,,,HGNC:16870,NM_014791
NM_014793,,,,,,HGNC:17558,NM_014793
NM_014795,,,,,,HGNC:14881,NM_014795
NM_014797,,,,,,HGNC:21143,NM_014797
NM_014799,,,,,,,
NM_014800,,,,,,,
NM_014801,,,,,,HGNC:8736,NM_014801
NM_014803,,,,,,HGNC:29009,NM_014803
NM_014805,,,,,,HGNC:19735,NM_014805
NM_014808,,,,,,,
NM_014809,,,,,,HGNC:21580,NM_014809
NM_014810,,,,,,HGNC:24238,NM_014810
NM_014811,,,,,,HGNC:29089,NM_014811
NM_014813,,,,,,HGNC:20889,NM_014813
NM_014814,,,,,,HGNC:9564,NM_014814
NM_014817,,,,,,HGNC:22200,NM_014817
NM_014820,,,,,,HGNC:11985,NM_014820
NM_014822,,,,,,,
NM_014824,,,,,,HGNC:29114,NM_014824
NM_014826,,,,,,HGNC:1737,NM_014826
NM_014828,,,,,,HGNC:20161,NM_014828
NM_014829,,,,,,HGNC:18681,NM_014829
NM_014830,,,,,,HGNC:29014,NM_014830
NM_014832,,,,,,HGNC:19165,NM_014832
NM_014838,,,,,,HGNC:20721,NM_014838
NM_014840,,,,,,HGNC:14311,NM_014840
NM_014841,,,,,,,
NM_014844,,,,,,HGNC:19957,NM_014844
NM_014845,,,,,,HGNC:16873,NM_014845
NM_014846,,,,,,HGNC:28984,NM_014846
NM_014848,,,,,,HGNC:16874,NM_014848
NM_014849,,,,,,,
NM_014851,,,,,,HGNC:29041,NM_014851
NM_014856,,,,,,HGNC:29044,NM_014856
NM_014857,,,,,,,
NM_014859,,,,,,HGNC:29096,NM_014859
NM_014860,,,,,,HGNC:30632,NM_014860
NM_014861,,,,,,HGNC:29103,NM_014861
NM_014862,,,,,,HGNC:16876,NM_014862
NM_014864,,,,,,HGNC:23017,NM_014864
NM_014867,,,,,,HGNC:29104,NM_014867
NM_014868,,,,,,,
NM_014869,,,,,,HGNC:29112,NM_014869
NM_014870,,,,,,HGNC:29045,NM_014870
NM_014872,,,,,,HGNC:23836,NM_014872
NM_014873,,,,,,HGNC:28985,NM_014873
NM_014874,,,,,,HGNC:16877,NM_014874
NM_014875,,,,,,HGNC:19181,NM_014875
NM_014876,,,,,,HGNC:28953,NM_014876
NM_014877,,,,,,HGNC:16878,NM_014877
NM_014878,,,,,,HGNC:29676,NM_014878
NM_014879,,,,,,HGNC:16442,NM_014879
NM_014882,,,,,,HGNC:28951,NM_014882
NM_014883,,,,,,,
NM_014885,,,,,,HGNC:24077,NM_014885
NM_014886,,,,,,HGNC:30728,NM_014886
NM_014887,,,,,,HGNC:26916,NM_014887
NM_014890,,,,,,HGNC:24589,NM_014890
NM_014891,,,,,,HGNC:14634,NM_014891
NM_014892,,,,,,HGNC:20959,NM_014892
NM_014893,,,,,,HGNC:15529,NM_014893
NM_014895,,,,,,HGNC:21107,NM_014895
NM_014897,,,,,,HGNC:29147,NM_014897
NM_014898,,,,,,HGNC:29555,NM_014898
NM_014899,,,,,,HGNC:18757,NM_014899
NM_014900,,,,,,HGNC:23571,NM_014900
NM_014901,,,,,,HGNC:19180,NM_014901
NM_014902,,,,,,HGNC:24476,NM_014902
NM_014904,,,,,,HGNC:29152,NM_014904
NM_014905,,,,,,,
NM_014906,,,,,,HGNC:19322,NM_014906
NM_014907,,,,,,HGNC:29159,NM_014907
NM_014908,,,,,,HGNC:23406,NM_014908
NM_014909,,,,,,HGNC:19964,NM_014909
NM_014910,,,,,,HGNC:23783,NM_014910
NM_014912,,,,,,HGNC:21746,NM_014912
NM_014914,,,,,,HGNC:16922,NM_014914
NM_014915,,,,,,HGNC:29186,NM_014915
NM_014916,,,,,,HGNC:17880,NM_014916
